40
4	25	72	559
4	26	330	395
4	27	4	1537
4	28	134	1288
4	29	265	466
4	30	246	1551
4	31	94	952
4	32	985	417
4	33	13	938
4	34	36	1822
4	35	114	265
4	36	28	672
4	37	35	457
4	38	104	511
4	39	9	2383
4	40	53	543
5	1	426	528
5	2	693	852
5	3	398	1269
5	4	452	692
5	5	0	0
5	6	3746	143
5	7	533	812
5	8	45	1969
5	9	6469	576
5	10	1223	449
5	11	279	619
5	12	131	749
5	13	8364	134
5	14	7629	946
5	15	9	809
5	16	1756	712
5	17	4378	259
5	18	1341	363
5	19	8888	227
5	20	1811	106
5	21	20036	597
5	22	4690	373
5	23	6194	559
5	24	374	1185
5	25	6071	192
5	26	3087	446
5	27	512	876
5	28	11688	707
5	29	2727	432
5	30	2243	1208
5	31	574	743
5	32	8857	602
5	33	103	998
5	34	627	1283
5	35	160	626
5	36	586	350
5	37	178	644
5	38	567	508
5	39	128	1997
5	40	427	640
6	1	51	522
6	2	80	784
6	3	37	1412
6	4	26	618
6	5	3746	143
6	6	0	0
6	7	31	948
6	8	11	2111
6	9	448	498
6	10	70	573
6	11	16	748
6	12	11	692
6	13	317	277
6	14	748	861
6	15	1	725
6	16	156	683
6	17	151	116
6	18	42	346
6	19	334	141
6	20	184	218
6	21	1521	667
6	22	370	420
6	23	418	558
6	24	45	1323
6	25	58	63
6	26	295	460
6	27	28	1002
6	28	589	849
6	29	208	467
6	30	174	1344
6	31	57	854
6	32	963	621
6	33	17	1074
6	34	70	1425
6	35	12	609
6	36	26	449
6	37	6	669
6	38	65	554
6	39	27	2138
6	40	34	684
7	1	11	1169
7	2	24	1574
7	3	390	613
7	4	9	1438
7	5	533	812
7	6	31	948
7	7	0	0
7	8	6	1288
7	9	230	1340
7	10	198	391
7	11	324	222
7	12	36	1458
7	13	102	681
7	14	452	1695
7	15	6	1564
7	16	62	1362
7	17	35	1055
7	18	21	1074
7	19	62	1032
7	20	27	798
7	21	1627	971
7	22	251	955
7	23	242	1176
7	24	101	709
7	25	57	1003
7	26	111	1070
7	27	440	174
7	28	9755	187
7	29	129	1009
7	30	870	769
7	31	97	807
7	32	364	1156
7	33	8	1179
7	34	1525	525
7	35	3	1268
7	36	26	789
7	37	8	1165
7	38	27	1017
7	39	33	1343
7	40	32	1098
8	1	8	2066
8	2	5	2454
8	3	40	704
8	4	3	2381
8	5	45	1969
8	6	11	2111
8	7	6	1288
8	8	0	0
8	9	29	2328
8	10	1	1649
8	11	1	1502
8	12	2	2346
8	13	20	1840
8	14	86	2599
8	15	0	2510
8	16	27	2203
8	17	4	2228
8	18	4	2070
8	19	22	2140
8	20	6	1905
8	21	353	1739
8	22	23	1901
8	23	50	2048
8	24	23	825
8	25	6	2149
8	26	23	1993
8	27	7	1372
8	28	192	1296
8	29	24	1922
8	30	245	832
8	31	49	1434
8	32	93	1976
8	33	3	1596
8	34	43	771
8	35	4	2130
8	36	3	1750
8	37	5	1950
8	38	10	1870
8	39	295	100
8	40	9	1859
9	1	453	280
9	2	1262	288
9	3	1215	1670
9	4	5	121
9	5	6469	576
9	6	448	498
9	7	230	1340
9	8	29	2328
9	9	0	0
9	10	161	1014
9	11	91	1173
9	12	37	212
9	13	1574	682
9	14	12999	370
9	15	10	232
9	16	2405	281
9	17	726	472
9	18	1274	272
9	19	1041	360
9	20	309	551
9	21	13692	613
9	22	3322	430
9	23	5576	312
9	24	260	1504
9	25	422	438
9	26	1136	336
9	27	209	1432
9	28	3878	1196
9	29	664	406
9	30	3202	1503
9	31	298	910
9	32	6699	404
9	33	59	945
9	34	609	1742
9	35	176	272
9	36	163	593
9	37	184	452
9	38	224	468
9	39	132	2334
9	40	290	528
10	1	5	899
10	2	22	1275
10	3	54	950
10	4	7	1124
10	5	1223	449
10	6	70	573
10	7	198	391
10	8	1	1649
10	9	161	1014
10	10	0	0
10	11	161	176
10	12	1	1164
10	13	199	332
10	14	99	1381
10	15	0	1260
10	16	37	1096
10	17	43	674
10	18	21	767
10	19	96	676
10	20	85	465
10	21	658	805
10	22	127	693
10	23	102	917
10	24	25	958
10	25	77	632
10	26	73	802
10	27	107	428
10	28	2153	358
10	29	58	755
10	30	173	1003
10	31	33	772
10	32	223	925
10	33	3	1126
10	34	70	906
10	35	5	1003
10	36	21	557
10	37	3	950
10	38	12	794
10	39	7	1695
10	40	4	906
11	1	2	1035
11	2	11	1425
11	3	64	813
11	4	2	1279
11	5	279	619
11	6	16	748
11	7	324	222
11	8	1	1502
11	9	91	1173
11	10	161	176
11	11	0	0
11	12	2	1312
11	13	108	495
11	14	100	1537
11	15	2	1402
11	16	29	1232
11	17	28	850
11	18	13	917
11	19	27	844
11	20	18	622
11	21	300	893
11	22	40	823
11	23	170	1049
11	24	18	862
11	25	16	806
11	26	41	936
11	27	170	259
11	28	2466	251
11	29	34	882
11	30	135	914
11	31	11	799
11	32	89	1044
11	33	3	1169
11	34	45	745
11	35	1	1137
11	36	8	670
11	37	1	1063
11	38	9	908
11	39	5	1553
11	40	4	1008
12	1	4	297
12	2	4	117
12	3	22	1719
12	4	0	120
12	5	131	749
12	6	11	692
12	7	36	1458
12	8	2	2346
12	9	37	212
12	10	1	1164
12	11	2	1312
12	12	0	0
12	13	14	837
12	14	1007	255
12	15	1	164
12	16	244	150
12	17	14	679
12	18	11	397
12	19	45	551
12	20	9	702
12	21	569	607
12	22	101	506
12	23	422	304
12	24	6	1524
12	25	30	635
12	26	70	391
12	27	8	1567
12	28	211	1299
12	29	190	459
12	30	201	1514
12	31	21	912
12	32	453	370
12	33	2	861
12	34	16	1816
12	35	12	216
12	36	3	676
12	37	2	400
12	38	21	485
12	39	6	2342
12	40	27	490
13	1	70	585
13	2	127	946
13	3	88	1138
13	4	70	792
13	5	8364	134
13	6	317	277
13	7	102	681
13	8	20	1840
13	9	1574	682
13	10	199	332
13	11	108	495
13	12	14	837
13	13	0	0
13	14	1163	1050
13	15	1	913
13	16	357	779
13	17	473	391
13	18	99	440
13	19	863	351
13	20	149	135
13	21	4337	576
13	22	550	396
13	23	1394	609
13	24	89	1065
13	25	601	325
13	26	375	492
13	27	48	754
13	28	2655	573
13	29	288	459
13	30	480	1091
13	31	81	668
13	32	2241	634
13	33	7	960
13	34	149	1149
13	35	31	688
13	36	62	312
13	37	27	669
13	38	60	519
13	39	45	1870
13	40	31	646
14	1	338	549
14	2	5592	145
14	3	1187	1973
14	4	2548	258
14	5	7629	946
14	6	748	861
14	7	452	1695
14	8	86	2599
14	9	12999	370
14	10	99	1381
14	11	100	1537
14	12	1007	255
14	13	1163	1050
14	14	0	0
14	15	2067	137
14	16	10057	396
14	17	1363	616
14	18	606	622
14	19	2935	727
14	20	412	917
14	21	35135	860
14	22	5956	752
14	23	14121	558
14	24	552	1778
14	25	1171	800
14	26	4366	640
14	27	278	1795
14	28	5951	1543
14	29	4020	709
14	30	5768	1766
14	31	760	1165
14	32	16578	623
14	33	256	1086
14	34	906	2068
14	35	669	471
14	36	354	922
14	37	194	650
14	38	528	739
14	39	298	2593
14	40	645	740
15	1	1	435
15	2	245	115
15	3	1	1860
15	4	0	180
15	5	9	809
15	6	1	725
15	7	6	1564
15	8	0	2510
15	9	10	232
15	10	0	1260
15	11	2	1402
15	12	1	164
15	13	1	913
15	14	2067	137
15	15	0	0
15	16	200	314
15	17	17	686
15	18	11	490
15	19	12	590
15	20	5	781
15	21	19	760
15	22	7	628
15	23	15	450
15	24	1	1675
15	25	10	663
15	26	6	519
15	27	0	1660
15	28	6	1414
15	29	5	590
15	30	5	1667
15	31	1	1066
15	32	70	525
15	33	0	1050
15	34	0	1900
15	35	11	371
15	36	1	798
15	37	0	565
15	38	1	630
15	39	0	2550
15	40	0	595
16	1	32	197
16	2	7129	251
16	3	157	1587
16	4	213	232
16	5	1756	712
16	6	156	683
16	7	62	1362
16	8	27	2203
16	9	2405	281
16	10	37	1096
16	11	29	1232
16	12	244	150
16	13	357	779
16	14	10057	396
16	15	200	314
16	16	0	0
16	17	355	696
16	18	247	349
16	19	549	546
16	20	116	646
16	21	10349	467
16	22	1306	410
16	23	3446	186
16	24	163	1384
16	25	292	634
16	26	1238	296
16	27	42	1482
16	28	1192	1196
16	29	1181	353
16	30	1005	1371
16	31	189	771
16	32	7261	230
16	33	74	712
16	34	270	1694
16	35	45	95
16	36	109	573
16	37	49	254
16	38	133	359
16	39	45	2198
16	40	176	344
17	1	120	558
17	2	431	759
17	3	44	1528
17	4	60	592
17	5	4378	259
17	6	151	116
17	7	35	1055
17	8	4	2228
17	9	726	472
17	10	43	674
17	11	28	850
17	12	14	679
17	13	473	391
17	14	1363	616
17	15	17	686
17	16	355	696
17	17	0	0
17	18	94	387
17	19	1176	168
17	20	215	331
17	21	1575	750
17	22	405	497
17	23	640	598
17	24	46	1438
17	25	285	95
17	26	401	514
17	27	57	1100
17	28	673	962
17	29	278	535
17	30	168	1459
17	31	52	957
17	32	815	672
17	33	10	1156
17	34	83	1539
17	35	12	633
17	36	64	551
17	37	10	723
17	38	49	625
17	39	4	2255
17	40	48	750
18	1	24	176
18	2	93	509
18	3	21	1403
18	4	77	364
18	5	1341	363
18	6	42	346
18	7	21	1074
18	8	4	2070
18	9	1274	272
18	10	21	767
18	11	13	917
18	12	11	397
18	13	99	440
18	14	606	622
18	15	11	490
18	16	247	349
18	17	94	387
18	18	0	0
18	19	238	221
18	20	44	305
18	21	1603	406
18	22	854	173
18	23	867	213
18	24	42	1248
18	25	116	307
18	26	265	131
18	27	12	1174
18	28	271	926
18	29	37	176
18	30	144	1252
18	31	30	676
18	32	405	284
18	33	6	795
18	34	44	1471
18	35	31	266
18	36	43	324
18	37	16	336
18	38	8	263
18	39	17	2081
18	40	18	373
19	1	643	394
19	2	287	645
19	3	53	1449
19	4	78	480
19	5	8888	227
19	6	334	141
19	7	62	1032
19	8	22	2140
19	9	1041	360
19	10	96	676
19	11	27	844
19	12	45	551
19	13	863	351
19	14	2935	727
19	15	12	590
19	16	549	546
19	17	1176	168
19	18	238	221
19	19	0	0
19	20	1324	242
19	21	4700	589
19	22	511	335
19	23	2283	433
19	24	153	1334
19	25	440	89
19	26	1386	346
19	27	59	1102
19	28	1492	913
19	29	200	369
19	30	379	1348
19	31	68	816
19	32	2329	504
19	33	19	992
19	34	123	1484
19	35	67	475
19	36	78	415
19	37	35	555
19	38	91	460
19	39	19	2161
19	40	124	583
20	1	53	454
20	2	60	811
20	3	17	1211
20	4	43	659
20	5	1811	106
20	6	184	218
20	7	27	798
20	8	6	1905
20	9	309	551
20	10	85	465
20	11	18	622
20	12	9	702
20	13	149	135
20	14	412	917
20	15	5	781
20	16	116	646
20	17	215	331
20	18	44	305
20	19	1324	242
20	20	0	0
20	21	2394	492
20	22	687	278
20	23	564	481
20	24	47	1109
20	25	434	245
20	26	278	365
20	27	33	881
20	28	694	672
20	29	112	339
20	30	195	1128
20	31	46	642
20	32	928	514
20	33	9	892
20	34	39	1242
20	35	11	556
20	36	28	244
20	37	11	553
20	38	64	410
20	39	14	1929
20	40	39	541
21	1	6072	335
21	2	4581	717
21	3	3674	1122
21	4	3218	647
21	5	20036	597
21	6	1521	667
21	7	1627	971
21	8	353	1739
21	9	13692	613
21	10	658	805
21	11	300	893
21	12	569	607
21	13	4337	576
21	14	35135	860
21	15	19	760
21	16	10349	467
21	17	1575	750
21	18	1603	406
21	19	4700	589
21	20	2394	492
21	21	0	0
21	22	19094	254
21	23	35119	312
21	24	3903	918
21	25	2286	657
21	26	15716	287
21	27	874	1117
21	28	21423	790
21	29	12004	231
21	30	27342	907
21	31	11502	306
21	32	51341	238
21	33	2910	407
21	34	2735	1240
21	35	960	391
21	36	5421	265
21	37	2737	219
21	38	3628	148
21	39	801	1737
21	40	6811	134
22	1	247	214
22	2	694	623
22	3	320	1240
22	4	259	503
22	5	4690	373
22	6	370	420
22	7	251	955
22	8	23	1901
22	9	3322	430
22	10	127	693
22	11	40	823
22	12	101	506
22	13	550	396
22	14	5956	752
22	15	7	628
22	16	1306	410
22	17	405	497
22	18	854	173
22	19	511	335
22	20	687	278
22	21	19094	254
22	22	0	0
22	23	7284	226
22	24	234	1078
22	25	454	404
22	26	644	116
22	27	70	1072
22	28	3102	793
22	29	143	63
22	30	1562	1081
22	31	295	505
22	32	7180	238
22	33	87	659
22	34	232	1319
22	35	180	315
22	36	850	170
22	37	54	275
22	38	58	136
22	39	62	1910
22	40	424	268
23	1	37	41
23	2	2573	419
23	3	547	1415
23	4	1616	335
23	5	6194	559
23	6	418	558
23	7	242	1176
23	8	50	2048
23	9	5576	312
23	10	102	917
23	11	170	1049
23	12	422	304
23	13	1394	609
23	14	14121	558
23	15	15	450
23	16	3446	186
23	17	640	598
23	18	867	213
23	19	2283	433
23	20	564	481
23	21	35119	312
23	22	7284	226
23	23	0	0
23	24	289	1225
23	25	548	520
23	26	2123	117
23	27	144	1297
23	28	5023	1010
23	29	5195	168
23	30	3512	1217
23	31	663	617
23	32	10419	94
23	33	321	637
23	34	426	1514
23	35	142	93
23	36	799	387
23	37	817	145
23	38	1198	181
23	39	157	2048
23	40	1329	216
24	1	35	1242
24	2	63	1634
24	3	738	280
24	4	38	1557
24	5	374	1185
24	6	45	1323
24	7	101	709
24	8	23	825
24	9	260	1504
24	10	25	958
24	11	18	862
24	12	6	1524
24	13	89	1065
24	14	552	1778
24	15	1	1675
24	16	163	1384
24	17	46	1438
24	18	42	1248
24	19	153	1334
24	20	47	1109
24	21	3903	918
24	22	234	1078
24	23	289	1225
24	24	0	0
24	25	74	1354
24	26	166	1168
24	27	53	867
24	28	1417	613
24	29	208	1098
24	30	1656	67
24	31	199	614
24	32	579	1155
24	33	47	842
24	34	415	492
24	35	14	1308
24	36	49	932
24	37	39	1132
24	38	62	1046
24	39	58	832
24	40	79	1041
25	1	95	482
25	2	112	725
25	3	53	1453
25	4	72	559
25	5	6071	192
25	6	58	63
25	7	57	1003
25	8	6	2149
25	9	422	438
25	10	77	632
25	11	16	806
25	12	30	635
25	13	601	325
25	14	1171	800
25	15	10	663
25	16	292	634
25	17	285	95
25	18	116	307
25	19	440	89
25	20	434	245
25	21	2286	657
25	22	454	404
25	23	548	520
25	24	74	1354
25	25	0	0
25	26	440	429
25	27	37	1061
25	28	764	898
25	29	339	445
25	30	265	1372
25	31	79	863
25	32	968	589
25	33	26	1063
25	34	115	1473
25	35	20	564
25	36	48	457
25	37	21	639
25	38	91	535
25	39	18	2174
25	40	45	661
26	1	14	99
26	2	409	508
26	3	267	1343
26	4	330	395
26	5	3087	446
26	6	295	460
26	7	111	1070
26	8	23	1993
26	9	1136	336
26	10	73	802
26	11	41	936
26	12	70	391
26	13	375	492
26	14	4366	640
26	15	6	519
26	16	1238	296
26	17	401	514
26	18	265	131
26	19	1386	346
26	20	278	365
26	21	15716	287
26	22	644	116
26	23	2123	117
26	24	166	1168
26	25	440	429
26	26	0	0
26	27	73	1187
26	28	2116	908
26	29	343	71
26	30	1469	1167
26	31	421	575
26	32	4198	161
26	33	86	665
26	34	237	1429
26	35	102	202
26	36	443	284
26	37	45	210
26	38	49	139
26	39	67	1998
26	40	235	242
27	1	25	1286
27	2	26	1681
27	3	147	734
27	4	4	1537
27	5	512	876
27	6	28	1002
27	7	440	174
27	8	7	1372
27	9	209	1432
27	10	107	428
27	11	170	259
27	12	8	1567
27	13	48	754
27	14	278	1795
27	15	0	1660
27	16	42	1482
27	17	57	1100
27	18	12	1174
27	19	59	1102
27	20	33	881
27	21	874	1117
27	22	70	1072
27	23	144	1297
27	24	53	867
27	25	37	1061
27	26	73	1187
27	27	0	0
27	28	5627	353
27	29	57	1130
27	30	385	928
27	31	49	973
27	32	224	1286
27	33	7	1346
27	34	154	601
27	35	9	1388
27	36	26	913
27	37	8	1300
27	38	5	1148
27	39	17	1436
27	40	14	1239
28	1	122	1006
28	2	482	1416
28	3	5421	594
28	4	134	1288
28	5	11688	707
28	6	589	849
28	7	9755	187
28	8	192	1296
28	9	3878	1196
28	10	2153	358
28	11	2466	251
28	12	211	1299
28	13	2655	573
28	14	5951	1543
28	15	6	1414
28	16	1192	1196
28	17	673	962
28	18	271	926
28	19	1492	913
28	20	694	672
28	21	21423	790
28	22	3102	793
28	23	5023	1010
28	24	1417	613
28	25	764	898
28	26	2116	908
28	27	5627	353
28	28	0	0
28	29	2664	844
28	30	11557	664
28	31	1336	621
28	32	6479	983
28	33	97	994
28	34	7261	576
28	35	80	1102
28	36	338	624
28	37	134	989
28	38	340	844
28	39	471	1338
28	40	419	918
29	1	228	162
29	2	420	576
29	3	463	1272
29	4	265	466
29	5	2727	432
29	6	208	467
29	7	129	1009
29	8	24	1922
29	9	664	406
29	10	58	755
29	11	34	882
29	12	190	459
29	13	288	459
29	14	4020	709
29	15	5	590
29	16	1181	353
29	17	278	535
29	18	37	176
29	19	200	369
29	20	112	339
29	21	12004	231
29	22	143	63
29	23	5195	168
29	24	208	1098
29	25	339	445
29	26	343	71
29	27	57	1130
29	28	2664	844
29	29	0	0
29	30	1273	1097
29	31	352	509
29	32	3566	175
29	33	86	625
29	34	216	1359
29	35	128	259
29	36	149	220
29	37	30	213
29	38	0	95
29	39	56	1928
29	40	172	217
30	1	362	1236
30	2	535	1622
30	3	6390	339
30	4	246	1551
30	5	2243	1208
30	6	174	1344
30	7	870	769
30	8	245	832
30	9	3202	1503
30	10	173	1003
30	11	135	914
30	12	201	1514
30	13	480	1091
30	14	5768	1766
30	15	5	1667
30	16	1005	1371
30	17	168	1459
30	18	144	1252
30	19	379	1348
30	20	195	1128
30	21	27342	907
30	22	1562	1081
30	23	3512	1217
30	24	1656	67
30	25	265	1372
30	26	1469	1167
30	27	385	928
30	28	11557	664
30	29	1273	1097
30	30	0	0
30	31	3149	602
30	32	5615	1144
30	33	289	803
30	34	2464	555
30	35	55	1298
30	36	294	941
30	37	203	1118
30	38	408	1040
30	39	725	832
30	40	687	1027
31	1	170	638
31	2	115	1021
31	3	168	832
31	4	94	952
31	5	574	743
31	6	57	854
31	7	97	807
31	8	49	1434
31	9	298	910
31	10	33	772
31	11	11	799
31	12	21	912
31	13	81	668
31	14	760	1165
31	15	1	1066
31	16	189	771
31	17	52	957
31	18	30	676
31	19	68	816
31	20	46	642
31	21	11502	306
31	22	295	505
31	23	663	617
31	24	199	614
31	25	79	863
31	26	421	575
31	27	49	973
31	28	1336	621
31	29	352	509
31	30	3149	602
31	31	0	0
31	32	1185	543
31	33	82	374
31	34	93	973
31	35	18	697
31	36	72	406
31	37	61	518
31	38	201	443
31	39	77	1431
31	40	188	428
32	1	1084	132
32	2	3323	479
32	3	634	1357
32	4	985	417
32	5	8857	602
32	6	963	621
32	7	364	1156
32	8	93	1976
32	9	6699	404
32	10	223	925
32	11	89	1044
32	12	453	370
32	13	2241	634
32	14	16578	623
32	15	70	525
32	16	7261	230
32	17	815	672
32	18	405	284
32	19	2329	504
32	20	928	514
32	21	51341	238
32	22	7180	238
32	23	10419	94
32	24	579	1155
32	25	968	589
32	26	4198	161
32	27	224	1286
32	28	6479	983
32	29	3566	175
32	30	5615	1144
32	31	1185	543
32	32	0	0
32	33	428	543
32	34	734	1466
32	35	959	155
32	36	1256	374
32	37	311	53
32	38	736	139
32	39	257	1973
32	40	1853	126
33	1	36	674
33	2	39	945
33	3	16	1106
33	4	13	938
33	5	103	998
33	6	17	1074
33	7	8	1179
33	8	3	1596
33	9	59	945
33	10	3	1126
33	11	3	1169
33	12	2	861
33	13	7	960
33	14	256	1086
33	15	0	1050
33	16	74	712
33	17	10	1156
33	18	6	795
33	19	19	992
33	20	9	892
33	21	2910	407
33	22	87	659
33	23	321	637
33	24	47	842
33	25	26	1063
33	26	86	665
33	27	7	1346
33	28	97	994
33	29	86	625
33	30	289	803
33	31	82	374
33	32	428	543
33	33	0	0
33	34	11	1282
33	35	24	678
33	36	22	652
33	37	19	493
33	38	23	534
33	39	11	1571
33	40	42	426
34	1	37	1519
34	2	114	1932
34	3	3396	223
34	4	36	1822
34	5	627	1283
34	6	70	1425
34	7	1525	525
34	8	43	771
34	9	609	1742
34	10	70	906
34	11	45	745
34	12	16	1816
34	13	149	1149
34	14	906	2068
34	15	0	1900
34	16	270	1694
34	17	83	1539
34	18	44	1471
34	19	123	1484
34	20	39	1242
34	21	2735	1240
34	22	232	1319
34	23	426	1514
34	24	415	492
34	25	115	1473
34	26	237	1429
34	27	154	601
34	28	7261	576
34	29	216	1359
34	30	2464	555
34	31	93	973
34	32	734	1466
34	33	11	1282
34	34	0	0
34	35	7	1605
34	36	32	1151
34	37	25	1457
34	38	46	1335
34	39	121	835
34	40	57	1373
35	1	1	104
35	2	375	329
35	3	10	1504
35	4	114	265
35	5	160	626
35	6	12	609
35	7	3	1268
35	8	4	2130
35	9	176	272
35	10	5	1003
35	11	1	1137
35	12	12	216
35	13	31	688
35	14	669	471
35	15	11	371
35	16	45	95
35	17	12	633
35	18	31	266
35	19	67	475
35	20	11	556
35	21	960	391
35	22	180	315
35	23	142	93
35	24	14	1308
35	25	20	564
35	26	102	202
35	27	9	1388
35	28	80	1102
35	29	128	259
35	30	55	1298
35	31	18	697
35	32	959	155
35	33	24	678
35	34	7	1605
35	35	0	0
35	36	28	479
35	37	8	192
35	38	16	271
35	39	3	2127
35	40	22	279
36	1	100	381
36	2	151	793
36	3	62	1079
36	4	28	672
36	5	586	350
36	6	26	449
36	7	26	789
36	8	3	1750
36	9	163	593
36	10	21	557
36	11	8	670
36	12	3	676
36	13	62	312
36	14	354	922
36	15	1	798
36	16	109	573
36	17	64	551
36	18	43	324
36	19	78	415
36	20	28	244
36	21	5421	265
36	22	850	170
36	23	799	387
36	24	49	932
36	25	48	457
36	26	443	284
36	27	26	913
36	28	338	624
36	29	149	220
36	30	294	941
36	31	72	406
36	32	1256	374
36	33	22	652
36	34	32	1151
36	35	28	479
36	36	0	0
36	37	20	394
36	38	238	238
36	39	14	1764
36	40	88	351
37	1	4	185
37	2	19	505
37	3	29	1341
37	4	35	457
37	5	178	644
37	6	6	669
37	7	8	1165
37	8	5	1950
37	9	184	452
37	10	3	950
37	11	1	1063
37	12	2	400
37	13	27	669
37	14	194	650
37	15	0	565
37	16	49	254
37	17	10	723
37	18	16	336
37	19	35	555
37	20	11	553
37	21	2737	219
37	22	54	275
37	23	817	145
37	24	39	1132
37	25	21	639
37	26	45	210
37	27	8	1300
37	28	134	989
37	29	30	213
37	30	203	1118
37	31	61	518
37	32	311	53
37	33	19	493
37	34	25	1457
37	35	8	192
37	36	20	394
37	37	0	0
37	38	6	156
37	39	11	1944
37	40	5	91
38	1	8	196
38	2	151	599
38	3	47	1234
38	4	104	511
38	5	567	508
38	6	65	554
38	7	27	1017
38	8	10	1870
38	9	224	468
38	10	12	794
38	11	9	908
38	12	21	485
38	13	60	519
38	14	528	739
38	15	1	630
38	16	133	359
38	17	49	625
38	18	8	263
38	19	91	460
38	20	64	410
38	21	3628	148
38	22	58	136
38	23	1198	181
38	24	62	1046
38	25	91	535
38	26	49	139
38	27	5	1148
38	28	340	844
38	29	0	95
38	30	408	1040
38	31	201	443
38	32	736	139
38	33	23	534
38	34	46	1335
38	35	16	271
38	36	238	238
38	37	6	156
38	38	0	0
38	39	27	1872
38	40	3	132
39	1	33	2068
39	2	19	2448
39	3	131	745
39	4	9	2383
39	5	128	1997
39	6	27	2138
39	7	33	1343
39	8	295	100
39	9	132	2334
39	10	7	1695
39	11	5	1553
39	12	6	2342
39	13	45	1870
39	14	298	2593
39	15	0	2550
39	16	45	2198
39	17	4	2255
39	18	17	2081
39	19	19	2161
39	20	14	1929
39	21	801	1737
39	22	62	1910
39	23	157	2048
39	24	58	832
39	25	18	2174
39	26	67	1998
39	27	17	1436
39	28	471	1338
39	29	56	1928
39	30	725	832
39	31	77	1431
39	32	257	1973
39	33	11	1571
39	34	121	835
39	35	3	2127
39	36	14	1764
39	37	11	1944
39	38	27	1872
39	39	0	0
39	40	29	1853
40	1	51	250
40	2	162	595
40	3	52	1253
40	4	53	543
40	5	427	640
40	6	34	684
40	7	32	1098
40	8	9	1859
40	9	290	528
40	10	4	906
40	11	4	1008
40	12	27	490
40	13	31	646
40	14	645	740
40	15	0	595
40	16	176	344
40	17	48	750
40	18	18	373
40	19	124	583
40	20	39	541
40	21	6811	134
40	22	424	268
40	23	1329	216
40	24	79	1041
40	25	45	661
40	26	235	242
40	27	14	1239
40	28	419	918
40	29	172	217
40	30	687	1027
40	31	188	428
40	32	1853	126
40	33	42	426
40	34	57	1373
40	35	22	279
40	36	88	351
40	37	5	91
40	38	3	132
40	39	29	1853
40	40	0	0
